0.04243113750074168,0.07144546460064238,0
0.5216498424642837,0.09673002578086698,1
0.8181485538596247,0.8175470920792863,1
0.7224395923668423,0.1498654424779668,1
0.6596052529083072,0.5185949425105382,1
0.9729745547638625,0.6489914927123561,1
0.8003305753524015,0.4537977087269195,1
0.4323915037834617,0.8253137954020456,0
0.08346981485891403,0.1331710076071617,0
0.1733886131190056,0.3909378023237355,0
0.8313797428390696,0.8033643916024402,1
0.06047117916989364,0.3992577706135757,0
0.5268758305082959,0.4167994679307869,1
0.6568598909737072,0.6279733591901042,1
0.2919840799617149,0.4316511702487202,0
0.01548712563601895,0.9840637243791538,0
0.167168409914656,0.1062163449286638,0
0.372409740055537,0.1981184025429746,1
0.4896876380160239,0.3394934133907577,1
0.9516304647777269,0.9203320398365638,1
0.05267699768079259,0.7378580955169965,0
0.2691194263985559,0.4228356150088078,0
0.5478709012148447,0.9427369842769343,0
0.4177441043166622,0.9830524664698561,0
0.3014549487120655,0.7010987559009263,0
0.6663388515844256,0.5391264650428567,1
0.6981055201803084,0.6665279134025869,1
0.1781324544003378,0.1280143997201726,0
0.9990803947613607,0.1711210663564321,1
0.03260082053052804,0.5611997927096601,0
0.8818665004518099,0.6691753045343938,1
0.1904332671799541,0.3689165460638949,0
0.4607259372604116,0.9816379509707497,0
0.1564049522265635,0.8555228058459113,0
0.6447645368700879,0.3762722102788316,1
0.190923695236303,0.428252992979386,0
0.4820220610318563,0.1206116132971623,1
0.589507484695059,0.2261876797526757,1
0.3846191243694108,0.5829863827476739,0
0.2518061224723128,0.2904406642769793,0
0.6170908843932233,0.2652809098100294,1
0.824376266688835,0.9826633997219503,1
0.7302487922675976,0.3438770041149831,1
0.584069333278452,0.107769015243743,1
0.9063081506497329,0.8796537244819048,1
0.8177605593706418,0.2607279990554646,1
0.5943562506643308,0.02251259274023176,1
0.4252593202141349,0.3127188868206155,1
0.16148474431175,0.1787661867523682,0
0.4228856891000845,0.09422933888773466,1
